-1.2645,2.82,-0.094358,-0.10126
0.11821,1.2548,-0.098758,0.015493
-0.17787,1.5208,-0.1312,0.085066
-1.4481,3.2076,-0.15484,0.20278
0.42657,-0.14737,-0.18875,0.25178
1.91,-2.1312,-0.11695,0.24229
0.25315,-0.25017,-0.063861,0.15094
2.1978,-1.4557,-0.010367,0.11126
1.0881,-0.95789,0.087258,0.053882
1.1074,-1.4507,0.11144,-0.0073361
0.72908,-1.5628,0.18508,-0.089116
1.9705,-3.4015,0.2499,-0.18137
1.8069,-2.1333,0.32877,-0.40395
-1.331,4.698,0.35429,-0.26449
-0.25299,3.8732,0.31876,-0.07106
-1.5285,3.375,0.25558,0.11367
-0.65249,2.2092,0.22361,0.26641
-2.289,1.625,0.11506,0.35103
-2.4842,1.6665,0.02515,0.40525
-2.2568,2.1852,-0.10913,0.54882
-1.5713,0.67231,-0.22814,0.65218
-0.31679,0.44263,-0.041467,-0.0027589
2.1678,-3.2833,0.033072,-0.08712
1.632,-2.0565,0.16575,-0.21341
-1.9697,3.2355,0.094396,-0.16346
-1.4247,2.2618,0.032562,-0.038703
-0.71962,1.3742,-0.0021335,0.06525
0.11131,0.4029,-0.02016,0.08488
-2.4936,3.7782,-0.10383,0.22015
-1.2014,1.62,-0.19256,0.3628
0.87339,-2.2875,-0.18341,0.34692
1.3729,-2.5615,-0.1396,0.1678
0.33813,-1.4927,-0.09582,0.091216
0.40169,-1.4444,-0.078961,0.032173
1.1179,-1.4026,-0.022374,-0.022528
1.717,-1.6202,0.037213,-0.099483
1.5688,-2.2617,0.11201,-0.22704
3.1901,-5.1631,0.21329,-0.3908
-1.625,2.5144,0.28784,-0.51468
-0.49011,2.2248,0.22687,-0.33548
-1.4588,2.6285,0.1825,-0.22921
-1.6416,1.6352,0.071976,-0.094953
0.050189,1.3553,0.071277,-0.077829
-0.48707,1.2254,0.043989,0.019764
-0.62014,1.1179,0.00054481,0.086675
-0.21568,1.1526,0.016321,0.13274
-0.77475,1.1717,-0.022256,0.19467
-0.80238,1.3428,-0.092625,0.24109
-0.31781,0.8288,-0.073145,0.33061
-0.9966,1.3896,-0.15086,0.38104
1.2941,-2.6131,-0.10631,0.3216
1.1777,-2.5725,-0.061723,0.21399
0.56168,-1.8165,-0.024677,0.087261
-0.21049,-0.98583,-0.0032884,0.03852
0.96156,-2.2166,-0.0052689,-0.070444
-1.1715,0.25549,0.026859,-0.080919
-0.27976,-0.64579,-0.046119,-0.13668
-1.4892,1.0185,-0.054298,-0.10593
0.57269,-1.6218,-0.1013,-0.10867
-0.92425,0.51578,-0.10427,-0.1443
